POSTCODE,POSTCODE2,POSTCODE_PCDS,LAT,LONG,LEP1,LEP2,COUNTY_CODE,COUNTY_DIST_CODE,WARD_CODE
YO177YD,YO17 7YD,YO17 7YD,54.136037,-0.797123,E37000039,,E10000023,E07000167,E05006305
YO177YE,YO17 7YE,YO17 7YE,54.136037,-0.797123,E37000039,,E10000023,E07000167,E05006305
YO177YF,YO17 7YF,YO17 7YF,54.136037,-0.797123,E37000039,,E10000023,E07000167,E05006305
YO177YG,YO17 7YG,YO17 7YG,54.133431,-0.808034,E37000039,,E10000023,E07000167,E05006305
YO177YH,YO17 7YH,YO17 7YH,54.132744,-0.806753,E37000039,,E10000023,E07000167,E05006305
YO177YJ,YO17 7YJ,YO17 7YJ,54.134506,-0.808554,E37000039,,E10000023,E07000167,E05006305
YO177YL,YO17 7YL,YO17 7YL,54.133115,-0.792570,E37000039,,E10000023,E07000167,E05006305
YO177YN,YO17 7YN,YO17 7YN,54.140041,-0.795767,E37000039,,E10000023,E07000167,E05006305
YO177YP,YO17 7YP,YO17 7YP,54.139697,-0.794583,E37000039,,E10000023,E07000167,E05006305
YO177YQ,YO17 7YQ,YO17 7YQ,54.133149,-0.807629,E37000039,,E10000023,E07000167,E05006305
YO177YR,YO17 7YR,YO17 7YR,54.137267,-0.799720,E37000039,,E10000023,E07000167,E05006305
YO177YS,YO17 7YS,YO17 7YS,54.134856,-0.804856,E37000039,,E10000023,E07000167,E05006305
YO177YT,YO17 7YT,YO17 7YT,54.135830,-0.803435,E37000039,,E10000023,E07000167,E05006305
YO177YU,YO17 7YU,YO17 7YU,54.136734,-0.803944,E37000039,,E10000023,E07000167,E05006305
YO177YW,YO17 7YW,YO17 7YW,54.140493,-0.795065,E37000039,,E10000023,E07000167,E05006305
YO177YX,YO17 7YX,YO17 7YX,54.135972,-0.805941,E37000039,,E10000023,E07000167,E05006305
YO177YY,YO17 7YY,YO17 7YY,54.131961,-0.808398,E37000039,,E10000023,E07000167,E05006305
YO177YZ,YO17 7YZ,YO17 7YZ,54.132136,-0.808821,E37000039,,E10000023,E07000167,E05006305
YO177ZG,YO17 7ZG,YO17 7ZG,54.136037,-0.797123,E37000039,,E10000023,E07000167,E05006305
YO177ZH,YO17 7ZH,YO17 7ZH,54.136037,-0.797123,E37000039,,E10000023,E07000167,E05006305
YO177ZJ,YO17 7ZJ,YO17 7ZJ,54.136037,-0.797138,E37000039,,E10000023,E07000167,E05006305
YO177ZL,YO17 7ZL,YO17 7ZL,54.136037,-0.797123,E37000039,,E10000023,E07000167,E05006305
YO177ZN,YO17 7ZN,YO17 7ZN,54.136037,-0.797123,E37000039,,E10000023,E07000167,E05006305
YO178AA,YO17 8AA,YO17 8AA,54.135439,-0.777870,E37000039,,E10000023,E07000167,E05006306
YO178AB,YO17 8AB,YO17 8AB,54.135342,-0.777184,E37000039,,E10000023,E07000167,E05006306
YO178AD,YO17 8AD,YO17 8AD,54.138194,-0.775676,E37000039,,E10000023,E07000167,E05006306
YO178AE,YO17 8AE,YO17 8AE,54.138089,-0.775082,E37000039,,E10000023,E07000167,E05006306
YO178AF,YO17 8AF,YO17 8AF,54.137203,-0.775461,E37000039,,E10000023,E07000167,E05006306
YO178AG,YO17 8AG,YO17 8AG,54.136940,-0.775208,E37000039,,E10000023,E07000167,E05006306
YO178AH,YO17 8AH,YO17 8AH,54.136147,-0.774145,E37000039,,E10000023,E07000167,E05006306
YO178AJ,YO17 8AJ,YO17 8AJ,54.132369,-0.769481,E37000039,,E10000023,E07000167,E05006306
YO178AL,YO17 8AL,YO17 8AL,54.136583,-0.773734,E37000039,,E10000023,E07000167,E05006306
YO178AN,YO17 8AN,YO17 8AN,54.134917,-0.776921,E37000039,,E10000023,E07000167,E05006306
YO178AP,YO17 8AP,YO17 8AP,54.134425,-0.777165,E37000039,,E10000023,E07000167,E05006306
YO178AQ,YO17 8AQ,YO17 8AQ,54.136899,-0.774704,E37000039,,E10000023,E07000167,E05006306
YO178AR,YO17 8AR,YO17 8AR,54.135930,-0.775789,E37000039,,E10000023,E07000167,E05006306
YO178AS,YO17 8AS,YO17 8AS,54.136050,-0.775250,E37000039,,E10000023,E07000167,E05006306
YO178AT,YO17 8AT,YO17 8AT,54.096671,-0.698800,E37000039,,E10000023,E07000167,E05006301
YO178AU,YO17 8AU,YO17 8AU,54.097356,-0.710634,E37000039,,E10000023,E07000167,E05006301
YO178AW,YO17 8AW,YO17 8AW,54.135572,-0.774177,E37000039,,E10000023,E07000167,E05006306
YO178AX,YO17 8AX,YO17 8AX,54.098518,-0.712555,E37000039,,E10000023,E07000167,E05006301
YO178AY,YO17 8AY,YO17 8AY,54.105065,-0.688764,E37000039,,E10000023,E07000167,E05006301
YO178AZ,YO17 8AZ,YO17 8AZ,54.104217,-0.711779,E37000039,,E10000023,E07000167,E05006301
YO178BA,YO17 8BA,YO17 8BA,54.135409,-0.773172,E37000039,,E10000023,E07000167,E05006306
YO178BB,YO17 8BB,YO17 8BB,54.134377,-0.774258,E37000039,,E10000023,E07000167,E05006306
YO178BD,YO17 8BD,YO17 8BD,54.133964,-0.774240,E37000039,,E10000023,E07000167,E05006306
YO178BE,YO17 8BE,YO17 8BE,54.134513,-0.772601,E37000039,,E10000023,E07000167,E05006306
YO178BF,YO17 8BF,YO17 8BF,54.134491,-0.774821,E37000039,,E10000023,E07000167,E05006306
YO178BG,YO17 8BG,YO17 8BG,54.121477,-0.699450,E37000039,,E10000023,E07000167,E05006301
YO178BH,YO17 8BH,YO17 8BH,54.107799,-0.660411,E37000039,,E10000023,E07000167,E05006316
YO178BJ,YO17 8BJ,YO17 8BJ,54.094062,-0.662539,E37000039,,E10000023,E07000167,E05006316
YO178BL,YO17 8BL,YO17 8BL,54.092131,-0.657770,E37000039,,E10000023,E07000167,E05006316
YO178BN,YO17 8BN,YO17 8BN,54.091654,-0.660201,E37000039,,E10000023,E07000167,E05006316
YO178BP,YO17 8BP,YO17 8BP,54.107812,-0.643803,E37000039,,E10000023,E07000167,E05006316
YO178BQ,YO17 8BQ,YO17 8BQ,54.121988,-0.667363,E37000039,,E10000023,E07000167,E05006316
YO178BS,YO17 8BS,YO17 8BS,54.134138,-0.776377,E37000039,,E10000023,E07000167,E05006306
YO178BT,YO17 8BT,YO17 8BT,54.135104,-0.775962,E37000039,,E10000023,E07000167,E05006306
YO178BU,YO17 8BU,YO17 8BU,54.135215,-0.780616,E37000039,,E10000023,E07000167,E05006306
YO178BW,YO17 8BW,YO17 8BW,54.107765,-0.644431,E37000039,,E10000023,E07000167,E05006316
YO178BX,YO17 8BX,YO17 8BX,54.172140,-0.608302,E37000039,,E10000023,E07000167,E05006310
YO178BY,YO17 8BY,YO17 8BY,54.135391,-0.771412,E37000039,,E10000023,E07000167,E05006306
YO178BZ,YO17 8BZ,YO17 8BZ,54.136214,-0.772826,E37000039,,E10000023,E07000167,E05006306
YO178DA,YO17 8DA,YO17 8DA,54.092789,-0.633987,E37000039,,E10000023,E07000167,E05006316
YO178DB,YO17 8DB,YO17 8DB,54.095327,-0.616211,E37000039,,E10000023,E07000167,E05006316
YO178DD,YO17 8DD,YO17 8DD,54.096787,-0.616560,E37000039,,E10000023,E07000167,E05006316
YO178DE,YO17 8DE,YO17 8DE,54.095471,-0.617793,E37000039,,E10000023,E07000167,E05006316
YO178DF,YO17 8DF,YO17 8DF,54.106174,-0.594314,E37000039,,E10000023,E07000167,E05006316
YO178DG,YO17 8DG,YO17 8DG,54.110563,-0.610824,E37000039,,E10000023,E07000167,E05006316
YO178DH,YO17 8DH,YO17 8DH,54.096614,-0.617174,E37000039,,E10000023,E07000167,E05006316
YO178DJ,YO17 8DJ,YO17 8DJ,54.096293,-0.617326,E37000039,,E10000023,E07000167,E05006316
YO178DL,YO17 8DL,YO17 8DL,54.096442,-0.617822,E37000039,,E10000023,E07000167,E05006316
YO178DN,YO17 8DN,YO17 8DN,54.137739,-0.774266,E37000039,,E10000023,E07000167,E05006306
YO178DP,YO17 8DP,YO17 8DP,54.137137,-0.774269,E37000039,,E10000023,E07000167,E05006306
YO178DQ,YO17 8DQ,YO17 8DQ,54.121831,-0.630890,E37000039,,E10000023,E07000167,E05006316
YO178DR,YO17 8DR,YO17 8DR,54.135690,-0.707286,E37000039,,E10000023,E07000167,E05006301
YO178DS,YO17 8DS,YO17 8DS,54.139503,-0.723439,E37000039,,E10000023,E07000167,E05006301
YO178DT,YO17 8DT,YO17 8DT,54.141298,-0.723231,E37000039,,E10000023,E07000167,E05006301
YO178DU,YO17 8DU,YO17 8DU,54.143511,-0.721647,E37000039,,E10000023,E07000167,E05006301
YO178DW,YO17 8DW,YO17 8DW,54.138083,-0.773613,E37000039,,E10000023,E07000167,E05006306
YO178DX,YO17 8DX,YO17 8DX,54.143482,-0.722352,E37000039,,E10000023,E07000167,E05006301
YO178DY,YO17 8DY,YO17 8DY,54.143123,-0.724062,E37000039,,E10000023,E07000167,E05006301
YO178DZ,YO17 8DZ,YO17 8DZ,54.144336,-0.723317,E37000039,,E10000023,E07000167,E05006301
YO178EA,YO17 8EA,YO17 8EA,54.150980,-0.722535,E37000039,,E10000023,E07000167,E05006301
YO178EB,YO17 8EB,YO17 8EB,54.151967,-0.713102,E37000039,,E10000023,E07000167,E05006310
YO178ED,YO17 8ED,YO17 8ED,54.142472,-0.735640,E37000039,,E10000023,E07000167,E05006301
YO178EE,YO17 8EE,YO17 8EE,54.141558,-0.745389,E37000039,,E10000023,E07000167,E05006301
YO178EF,YO17 8EF,YO17 8EF,54.140479,-0.767940,E37000039,,E10000023,E07000167,E05006306
YO178EG,YO17 8EG,YO17 8EG,54.134452,-0.780715,E37000039,,E10000023,E07000167,E05006306
YO178EH,YO17 8EH,YO17 8EH,54.133824,-0.780810,E37000039,,E10000023,E07000167,E05006306
YO178EJ,YO17 8EJ,YO17 8EJ,54.123627,-0.525017,E37000039,,E10000023,E07000167,E05006316
YO178EL,YO17 8EL,YO17 8EL,54.134962,-0.781373,E37000039,,E10000023,E07000167,E05006306
YO178EN,YO17 8EN,YO17 8EN,54.178113,-0.559837,E37000039,,E10000023,E07000167,E05006312
YO178EP,YO17 8EP,YO17 8EP,54.151981,-0.518818,E37000039,,E10000023,E07000167,E05006312
YO178EQ,YO17 8EQ,YO17 8EQ,54.124436,-0.516924,E37000039,,E10000023,E07000167,E05006316
YO178ER,YO17 8ER,YO17 8ER,54.134474,-0.524861,E37000039,,E10000023,E07000167,E05006316
YO178ES,YO17 8ES,YO17 8ES,54.124872,-0.523152,E37000039,,E10000023,E07000167,E05006316
YO178ET,YO17 8ET,YO17 8ET,54.128729,-0.537276,E37000039,,E10000023,E07000167,E05006316
YO178EU,YO17 8EU,YO17 8EU,54.108121,-0.525674,E37000039,,E10000023,E07000167,E05006316
YO178EW,YO17 8EW,YO17 8EW,54.178113,-0.550092,E37000039,,E10000023,E07000167,E05006312
YO178EX,YO17 8EX,YO17 8EX,54.124066,-0.526363,E37000039,,E10000023,E07000167,E05006316
YO178EY,YO17 8EY,YO17 8EY,54.124495,-0.521008,E37000039,,E10000023,E07000167,E05006316
YO178EZ,YO17 8EZ,YO17 8EZ,54.134301,-0.474219,E37000039,,E10000023,E07000167,E05006316
YO178FE,YO17 8FE,YO17 8FE,54.135726,-0.772565,E37000039,,E10000023,E07000167,E05006306
YO178FF,YO17 8FF,YO17 8FF,54.135239,-0.772350,E37000039,,E10000023,E07000167,E05006306
YO178HA,YO17 8HA,YO17 8HA,54.123696,-0.518940,E37000039,,E10000023,E07000167,E05006316
YO178HB,YO17 8HB,YO17 8HB,54.124678,-0.515431,E37000039,,E10000023,E07000167,E05006316
YO178HD,YO17 8HD,YO17 8HD,54.124301,-0.513271,E37000039,,E10000023,E07000167,E05006316
YO178HE,YO17 8HE,YO17 8HE,54.118074,-0.494643,E37000039,,E10000023,E07000167,E05006316
YO178HF,YO17 8HF,YO17 8HF,54.129714,-0.486081,E37000039,,E10000023,E07000167,E05006316
YO178HG,YO17 8HG,YO17 8HG,54.124450,-0.528352,E37000039,,E10000023,E07000167,E05006316
YO178HJ,YO17 8HJ,YO17 8HJ,54.123963,-0.523046,E37000039,,E10000023,E07000167,E05006316
YO178HL,YO17 8HL,YO17 8HL,54.159514,-0.677919,E37000039,,E10000023,E07000167,E05006310
YO178HN,YO17 8HN,YO17 8HN,54.162035,-0.680810,E37000039,,E10000023,E07000167,E05006310
YO178HP,YO17 8HP,YO17 8HP,54.156224,-0.665697,E37000039,,E10000023,E07000167,E05006316
YO178HR,YO17 8HR,YO17 8HR,54.136985,-0.609724,E37000039,,E10000023,E07000167,E05006316
YO178HS,YO17 8HS,YO17 8HS,54.140479,-0.641741,E37000039,,E10000023,E07000167,E05006316
YO178HT,YO17 8HT,YO17 8HT,54.140690,-0.643739,E37000039,,E10000023,E07000167,E05006316
YO178HU,YO17 8HU,YO17 8HU,54.146955,-0.648541,E37000039,,E10000023,E07000167,E05006316
YO178HW,YO17 8HW,YO17 8HW,54.156986,-0.665550,E37000039,,E10000023,E07000167,E05006316
YO178HX,YO17 8HX,YO17 8HX,54.147532,-0.651109,E37000039,,E10000023,E07000167,E05006316
YO178HY,YO17 8HY,YO17 8HY,54.150666,-0.656474,E37000039,,E10000023,E07000167,E05006316
YO178HZ,YO17 8HZ,YO17 8HZ,54.172166,-0.650094,E37000039,,E10000023,E07000167,E05006310
YO178JA,YO17 8JA,YO17 8JA,54.170391,-0.630574,E37000039,,E10000023,E07000167,E05006310
YO178JB,YO17 8JB,YO17 8JB,54.169088,-0.657777,E37000039,,E10000023,E07000167,E05006310
YO178JD,YO17 8JD,YO17 8JD,54.169695,-0.658247,E37000039,,E10000023,E07000167,E05006310
YO178JE,YO17 8JE,YO17 8JE,54.157601,-0.628224,E37000039,,E10000023,E07000167,E05006310
YO178JF,YO17 8JF,YO17 8JF,54.180978,-0.641640,E37000039,,E10000023,E07000167,E05006310
YO178JG,YO17 8JG,YO17 8JG,54.157206,-0.621192,E37000039,,E10000023,E07000167,E05006310
YO178JL,YO17 8JL,YO17 8JL,54.155922,-0.697237,E37000039,,E10000023,E07000167,E05006310
YO178JN,YO17 8JN,YO17 8JN,54.160043,-0.688485,E37000039,,E10000023,E07000167,E05006310
YO178JP,YO17 8JP,YO17 8JP,54.159029,-0.696925,E37000039,,E10000023,E07000167,E05006310
YO178JR,YO17 8JR,YO17 8JR,54.158815,-0.697928,E37000039,,E10000023,E07000167,E05006310
YO178JS,YO17 8JS,YO17 8JS,54.158184,-0.698606,E37000039,,E10000023,E07000167,E05006310
YO178JT,YO17 8JT,YO17 8JT,54.162018,-0.698225,E37000039,,E10000023,E07000167,E05006310
YO178JU,YO17 8JU,YO17 8JU,54.172955,-0.718166,E37000039,,E10000023,E07000167,E05006310
YO178JW,YO17 8JW,YO17 8JW,54.159512,-0.696757,E37000039,,E10000023,E07000167,E05006310
YO178JX,YO17 8JX,YO17 8JX,54.167768,-0.706362,E37000039,,E10000023,E07000167,E05006310
YO178JY,YO17 8JY,YO17 8JY,54.159792,-0.695171,E37000039,,E10000023,E07000167,E05006310
YO178JZ,YO17 8JZ,YO17 8JZ,54.158934,-0.698123,E37000039,,E10000023,E07000167,E05006310
YO178LA,YO17 8LA,YO17 8LA,54.156742,-0.694088,E37000039,,E10000023,E07000167,E05006310
YO178LB,YO17 8LB,YO17 8LB,54.157185,-0.691011,E37000039,,E10000023,E07000167,E05006310
YO178LD,YO17 8LD,YO17 8LD,54.157146,-0.689909,E37000039,,E10000023,E07000167,E05006310
YO178LE,YO17 8LE,YO17 8LE,54.156751,-0.689937,E37000039,,E10000023,E07000167,E05006310
YO178LF,YO17 8LF,YO17 8LF,54.157654,-0.690292,E37000039,,E10000023,E07000167,E05006310
YO178LG,YO17 8LG,YO17 8LG,54.158706,-0.692050,E37000039,,E10000023,E07000167,E05006310
YO178LH,YO17 8LH,YO17 8LH,54.158918,-0.692503,E37000039,,E10000023,E07000167,E05006310
YO178LJ,YO17 8LJ,YO17 8LJ,54.160138,-0.689858,E37000039,,E10000023,E07000167,E05006310
YO178LL,YO17 8LL,YO17 8LL,54.160797,-0.690116,E37000039,,E10000023,E07000167,E05006310
YO178LN,YO17 8LN,YO17 8LN,54.156734,-0.697457,E37000039,,E10000023,E07000167,E05006310
YO178LP,YO17 8LP,YO17 8LP,54.155650,-0.697858,E37000039,,E10000023,E07000167,E05006310
YO178LQ,YO17 8LQ,YO17 8LQ,54.159503,-0.691734,E37000039,,E10000023,E07000167,E05006310
YO178LR,YO17 8LR,YO17 8LR,54.155615,-0.695425,E37000039,,E10000023,E07000167,E05006310
YO178LS,YO17 8LS,YO17 8LS,54.155079,-0.701567,E37000039,,E10000023,E07000167,E05006310
YO178LT,YO17 8LT,YO17 8LT,54.148976,-0.701528,E37000039,,E10000023,E07000167,E05006310
YO178LU,YO17 8LU,YO17 8LU,54.147398,-0.682868,E37000039,,E10000023,E07000167,E05006310
YO178LW,YO17 8LW,YO17 8LW,54.156109,-0.698671,E37000039,,E10000023,E07000167,E05006310
YO178LX,YO17 8LX,YO17 8LX,54.158990,-0.689254,E37000039,,E10000023,E07000167,E05006310
YO178LY,YO17 8LY,YO17 8LY,54.157720,-0.691484,E37000039,,E10000023,E07000167,E05006310
YO178LZ,YO17 8LZ,YO17 8LZ,54.158584,-0.690706,E37000039,,E10000023,E07000167,E05006310
YO178NA,YO17 8NA,YO17 8NA,54.158290,-0.691772,E37000039,,E10000023,E07000167,E05006310
YO178NB,YO17 8NB,YO17 8NB,54.125658,-0.725716,E37000039,,E10000023,E07000167,E05006301
YO178NG,YO17 8NG,YO17 8NG,54.168081,-0.683008,E37000039,,E10000023,E07000167,E05006310
YO178NH,YO17 8NH,YO17 8NH,54.188118,-0.708087,E37000039,,E10000023,E07000167,E05006310
YO178NP,YO17 8NP,YO17 8NP,54.123545,-0.723130,E37000039,,E10000023,E07000167,E05006301
YO178NQ,YO17 8NQ,YO17 8NQ,54.168487,-0.686457,E37000039,,E10000023,E07000167,E05006310
YO178NR,YO17 8NR,YO17 8NR,54.126265,-0.730395,E37000039,,E10000023,E07000167,E05006301
YO178NS,YO17 8NS,YO17 8NS,54.127172,-0.723542,E37000039,,E10000023,E07000167,E05006301
YO178NT,YO17 8NT,YO17 8NT,54.115704,-0.713519,E37000039,,E10000023,E07000167,E05006301
YO178NU,YO17 8NU,YO17 8NU,54.114376,-0.727179,E37000039,,E10000023,E07000167,E05006301
YO178NW,YO17 8NW,YO17 8NW,54.127829,-0.723614,E37000039,,E10000023,E07000167,E05006301
YO178NX,YO17 8NX,YO17 8NX,54.115230,-0.698605,E37000039,,E10000023,E07000167,E05006301
YO178NY,YO17 8NY,YO17 8NY,54.126584,-0.723147,E37000039,,E10000023,E07000167,E05006301
YO178PA,YO17 8PA,YO17 8PA,54.182745,-0.533242,E37000039,,E10000023,E07000167,E05006312
YO178PE,YO17 8PE,YO17 8PE,54.185222,-0.533645,E37000039,,E10000023,E07000167,E05006312
YO178PF,YO17 8PF,YO17 8PF,54.180437,-0.530458,E37000039,,E10000023,E07000167,E05006312
YO178PG,YO17 8PG,YO17 8PG,54.178937,-0.532718,E37000039,,E10000023,E07000167,E05006312
YO178PH,YO17 8PH,YO17 8PH,54.181726,-0.531485,E37000039,,E10000023,E07000167,E05006312
YO178PJ,YO17 8PJ,YO17 8PJ,54.181186,-0.530708,E37000039,,E10000023,E07000167,E05006312
YO178PL,YO17 8PL,YO17 8PL,54.182049,-0.532163,E37000039,,E10000023,E07000167,E05006312
YO178PN,YO17 8PN,YO17 8PN,54.180869,-0.533400,E37000039,,E10000023,E07000167,E05006312
YO178PP,YO17 8PP,YO17 8PP,54.183415,-0.532192,E37000039,,E10000023,E07000167,E05006312
YO178PQ,YO17 8PQ,YO17 8PQ,54.179310,-0.525028,E37000039,,E10000023,E07000167,E05006312
YO178PR,YO17 8PR,YO17 8PR,54.185344,-0.532568,E37000039,,E10000023,E07000167,E05006312
YO178PS,YO17 8PS,YO17 8PS,54.190832,-0.535240,E37000039,,E10000023,E07000167,E05006312
YO178PT,YO17 8PT,YO17 8PT,54.177227,-0.534050,E37000039,,E10000023,E07000167,E05006312
YO178PU,YO17 8PU,YO17 8PU,54.181593,-0.530172,E37000039,,E10000023,E07000167,E05006312
YO178PW,YO17 8PW,YO17 8PW,54.183466,-0.532619,E37000039,,E10000023,E07000167,E05006312
YO178PX,YO17 8PX,YO17 8PX,54.178272,-0.531255,E37000039,,E10000023,E07000167,E05006312
YO178PZ,YO17 8PZ,YO17 8PZ,54.179248,-0.531711,E37000039,,E10000023,E07000167,E05006312
YO178QA,YO17 8QA,YO17 8QA,54.177152,-0.533762,E37000039,,E10000023,E07000167,E05006312
YO178QB,YO17 8QB,YO17 8QB,54.177570,-0.533441,E37000039,,E10000023,E07000167,E05006312
YO178QD,YO17 8QD,YO17 8QD,54.177778,-0.533494,E37000039,,E10000023,E07000167,E05006312
YO178QE,YO17 8QE,YO17 8QE,54.177856,-0.534763,E37000039,,E10000023,E07000167,E05006312
YO178QF,YO17 8QF,YO17 8QF,54.179031,-0.536744,E37000039,,E10000023,E07000167,E05006312
YO178QG,YO17 8QG,YO17 8QG,54.176965,-0.538365,E37000039,,E10000023,E07000167,E05006312
YO178QH,YO17 8QH,YO17 8QH,54.175038,-0.537360,E37000039,,E10000023,E07000167,E05006312
YO178QJ,YO17 8QJ,YO17 8QJ,54.161719,-0.546375,E37000039,,E10000023,E07000167,E05006312
YO178QL,YO17 8QL,YO17 8QL,54.173373,-0.526067,E37000039,,E10000023,E07000167,E05006312
YO178QN,YO17 8QN,YO17 8QN,54.176794,-0.527247,E37000039,,E10000023,E07000167,E05006312
YO178QQ,YO17 8QQ,YO17 8QQ,54.175311,-0.532417,E37000039,,E10000023,E07000167,E05006312
YO178QW,YO17 8QW,YO17 8QW,54.177650,-0.531829,E37000039,,E10000023,E07000167,E05006312
YO178RA,YO17 8RA,YO17 8RA,54.170915,-0.605800,E37000039,,E10000023,E07000167,E05006310
YO178RB,YO17 8RB,YO17 8RB,54.170368,-0.608974,E37000039,,E10000023,E07000167,E05006310
YO178RD,YO17 8RD,YO17 8RD,54.171097,-0.604446,E37000039,,E10000023,E07000167,E05006310
YO178RE,YO17 8RE,YO17 8RE,54.171936,-0.603160,E37000039,,E10000023,E07000167,E05006310
YO178RF,YO17 8RF,YO17 8RF,54.170904,-0.602492,E37000039,,E10000023,E07000167,E05006310
YO178RG,YO17 8RG,YO17 8RG,54.170690,-0.594165,E37000039,,E10000023,E07000167,E05006310
YO178RH,YO17 8RH,YO17 8RH,54.177305,-0.594140,E37000039,,E10000023,E07000167,E05006312
YO178RJ,YO17 8RJ,YO17 8RJ,54.178875,-0.585443,E37000039,,E10000023,E07000167,E05006312
YO178RL,YO17 8RL,YO17 8RL,54.177284,-0.583950,E37000039,,E10000023,E07000167,E05006312
YO178RN,YO17 8RN,YO17 8RN,54.177111,-0.583712,E37000039,,E10000023,E07000167,E05006312
YO178RP,YO17 8RP,YO17 8RP,54.180305,-0.579359,E37000039,,E10000023,E07000167,E05006312
YO178RQ,YO17 8RQ,YO17 8RQ,54.171976,-0.606576,E37000039,,E10000023,E07000167,E05006310
YO178RR,YO17 8RR,YO17 8RR,54.189203,-0.580111,E37000039,,E10000023,E07000167,E05006312
YO178RS,YO17 8RS,YO17 8RS,54.184264,-0.588908,E37000039,,E10000023,E07000167,E05006312
YO178RT,YO17 8RT,YO17 8RT,54.153033,-0.566373,E37000039,,E10000023,E07000167,E05006312
YO178RU,YO17 8RU,YO17 8RU,54.143528,-0.553258,E37000039,,E10000023,E07000167,E05006316
YO178RW,YO17 8RW,YO17 8RW,54.178629,-0.579033,E37000039,,E10000023,E07000167,E05006312
YO178RX,YO17 8RX,YO17 8RX,54.146705,-0.590706,E37000039,,E10000023,E07000167,E05006312
YO178RY,YO17 8RY,YO17 8RY,54.157662,-0.606184,E37000039,,E10000023,E07000167,E05006310
YO178RZ,YO17 8RZ,YO17 8RZ,54.171638,-0.604566,E37000039,,E10000023,E07000167,E05006310
YO178SE,YO17 8SE,YO17 8SE,54.171364,-0.605739,E37000039,,E10000023,E07000167,E05006310
YO178SF,YO17 8SF,YO17 8SF,54.172102,-0.605025,E37000039,,E10000023,E07000167,E05006310
YO178SG,YO17 8SG,YO17 8SG,54.177480,-0.602944,E37000039,,E10000023,E07000167,E05006310
YO178SH,YO17 8SH,YO17 8SH,54.172213,-0.608376,E37000039,,E10000023,E07000167,E05006310
YO178SJ,YO17 8SJ,YO17 8SJ,54.186062,-0.619206,E37000039,,E10000023,E07000167,E05006310
YO178SL,YO17 8SL,YO17 8SL,54.202395,-0.631907,E37000039,,E10000023,E07000167,E05006315
YO178SN,YO17 8SN,YO17 8SN,54.202282,-0.633061,E37000039,,E10000023,E07000167,E05006315
YO178SP,YO17 8SP,YO17 8SP,54.206523,-0.632967,E37000039,,E10000023,E07000167,E05006315
YO178SQ,YO17 8SQ,YO17 8SQ,54.171692,-0.607703,E37000039,,E10000023,E07000167,E05006310
YO178SR,YO17 8SR,YO17 8SR,54.205253,-0.665605,E37000039,,E10000023,E07000167,E05006315
YO178SS,YO17 8SS,YO17 8SS,54.198981,-0.612429,E37000039,,E10000023,E07000167,E05006315
YO178ST,YO17 8ST,YO17 8ST,54.189223,-0.621307,E37000039,,E10000023,E07000167,E05006310
YO178SW,YO17 8SW,YO17 8SW,54.207666,-0.627592,E37000039,,E10000023,E07000167,E05006315
YO178TA,YO17 8TA,YO17 8TA,54.110215,-0.578681,E37000039,,E10000023,E07000167,E05006316
YO178TB,YO17 8TB,YO17 8TB,54.109567,-0.580095,E37000039,,E10000023,E07000167,E05006316
YO178TD,YO17 8TD,YO17 8TD,54.110702,-0.573525,E37000039,,E10000023,E07000167,E05006316
YO178TE,YO17 8TE,YO17 8TE,54.113081,-0.575508,E37000039,,E10000023,E07000167,E05006316
YO178TF,YO17 8TF,YO17 8TF,54.111976,-0.575577,E37000039,,E10000023,E07000167,E05006316
YO178TG,YO17 8TG,YO17 8TG,54.113682,-0.560358,E37000039,,E10000023,E07000167,E05006316
YO178TH,YO17 8TH,YO17 8TH,54.118950,-0.543941,E37000039,,E10000023,E07000167,E05006316
YO178TJ,YO17 8TJ,YO17 8TJ,54.121008,-0.543150,E37000039,,E10000023,E07000167,E05006316
YO178TL,YO17 8TL,YO17 8TL,54.125379,-0.574197,E37000039,,E10000023,E07000167,E05006316
YO178TN,YO17 8TN,YO17 8TN,54.125102,-0.582655,E37000039,,E10000023,E07000167,E05006316
YO178TQ,YO17 8TQ,YO17 8TQ,54.119480,-0.543171,E37000039,,E10000023,E07000167,E05006316
YO178WB,YO17 8WB,YO17 8WB,54.177994,-0.529135,E37000039,,E10000023,E07000167,E05006312
YO178WX,YO17 8WX,YO17 8WX,54.136037,-0.797123,E37000039,,E10000023,E07000167,E05006305
YO178YQ,YO17 8YQ,YO17 8YQ,54.136037,-0.797123,E37000039,,E10000023,E07000167,E05006305
YO178YR,YO17 8YR,YO17 8YR,54.136037,-0.797123,E37000039,,E10000023,E07000167,E05006305
YO178YS,YO17 8YS,YO17 8YS,54.136037,-0.797123,E37000039,,E10000023,E07000167,E05006305
YO178YT,YO17 8YT,YO17 8YT,54.177994,-0.529135,E37000039,,E10000023,E07000167,E05006312
YO178YU,YO17 8YU,YO17 8YU,54.147426,-0.645678,E37000039,,E10000023,E07000167,E05006316
YO178YW,YO17 8YW,YO17 8YW,54.136037,-0.797123,E37000039,,E10000023,E07000167,E05006305
YO178YX,YO17 8YX,YO17 8YX,54.136037,-0.797138,E37000039,,E10000023,E07000167,E05006305
YO178YY,YO17 8YY,YO17 8YY,54.136037,-0.797123,E37000039,,E10000023,E07000167,E05006305
